Id,Nom,Data,Positius_diaris,Hospitalitzats_diaris,UCI,Morts_diaris,Recuperats_diaris,Positius,Recuperats,Hospitalitzats,Morts
11,H.UNIVERSIT. DE LA RIBERA,2020-03-16,3,0,0,0.0,0.0,10,6.0,0.0,0.0
12,H. FRANCESC DE BORJA,2020-03-16,3,0,1,0.0,0.0,10,2.0,0.0,0.0
13,H. DENIA,2020-03-16,4,1,0,0.0,0.0,6,1.0,1.0,0.0
14,H. LLUIS ALCANYIS,2020-03-16,5,2,0,0.0,0.0,15,3.0,5.0,0.0
14,H. GNRAL. DE ONTINYENT,2020-03-16,0,0,0,0.0,0.0,1,1.0,0.0,0.0
15,H. VIRGEN DE LOS LIRIOS,2020-03-16,6,0,2,0.0,0.0,23,8.0,0.0,2.0
16,H. DE LA MARINA BAIXA,2020-03-16,11,0,0,0.0,2.0,39,6.0,0.0,0.0
17,H. UNIVERSITARIO SAN JUAN,2020-03-16,4,0,2,0.0,0.0,10,6.0,0.0,1.0
18,H.GRAL.UNIVERSIT. DE ELDA,2020-03-16,8,2,2,0.0,0.0,28,6.0,4.0,0.0
19,H. GRAL.UNIV. DE ALICANTE,2020-03-16,17,5,2,0.0,2.0,47,11.0,8.0,1.0
20,H.GRAL.UNIV.ELCHE,2020-03-16,4,0,1,0.0,1.0,14,7.0,2.0,0.0
21,H. VEGA BAJA,2020-03-16,2,1,1,0.0,0.0,3,5.0,1.0,0.0
22,H.UNIVERSIT.DE TORREVIEJA,2020-03-16,22,1,3,0.0,0.0,57,2.0,7.0,0.0
23,H. DE MANISES,2020-03-16,4,2,1,0.0,1.0,8,7.0,3.0,0.0
24,H. UNIVERSIT. VINALOPO,2020-03-16,2,0,1,0.0,1.0,2,4.0,-1.0,0.0
1,H. COMARCAL DE VINAROS,2020-03-17,2,1,0,0.0,0.0,2,1.0,1.0,0.0
2,H.GRAL.UNIV. DE CASTELLON,2020-03-17,8,0,3,0.0,1.0,15,7.0,-1.0,0.0
3,H. UNIVERSIT. DE LA PLANA,2020-03-17,9,6,0,0.0,0.0,21,7.0,7.0,1.0
4,H. DE SAGUNTO,2020-03-17,3,0,1,0.0,1.0,9,12.0,2.0,0.0
5,H. CLINICO DE VALENCIA,2020-03-17,19,3,3,0.0,0.0,90,7.0,15.0,1.0
6,H. ARNAU DE VILANOVA,2020-03-17,17,0,4,0.0,0.0,137,4.0,7.0,1.0
7,H. UNIV. I POLITEC. LA FE,2020-03-17,23,2,5,0.0,1.0,82,10.0,13.0,1.0
8,H. GENERAL DE REQUENA,2020-03-17,0,0,0,0.0,0.0,0,3.0,0.0,0.0
9,C.H.GRAL.UNIV.DE VALENCIA,2020-03-17,29,3,6,0.0,2.0,143,10.0,22.0,3.0
10,H.UNIVERSIT. DOCTOR PESET,2020-03-17,18,0,4,0.0,0.0,70,9.0,6.0,1.0
11,H.UNIVERSIT. DE LA RIBERA,2020-03-17,2,0,0,0.0,2.0,12,8.0,-2.0,0.0
12,H. FRANCESC DE BORJA,2020-03-17,5,2,1,0.0,0.0,15,2.0,2.0,0.0
13,H. DENIA,2020-03-17,6,0,0,0.0,2.0,12,3.0,-1.0,0.0
14,H. LLUIS ALCANYIS,2020-03-17,6,0,0,0.0,0.0,21,3.0,5.0,0.0
14,H. GNRAL. DE ONTINYENT,2020-03-17,1,0,0,0.0,0.0,2,1.0,0.0,0.0
15,H. VIRGEN DE LOS LIRIOS,2020-03-17,8,0,2,0.0,0.0,31,8.0,0.0,2.0
16,H. DE LA MARINA BAIXA,2020-03-17,16,0,1,0.0,3.0,55,9.0,-1.0,0.0
17,H. UNIVERSITARIO SAN JUAN,2020-03-17,5,1,2,0.0,2.0,15,8.0,-1.0,1.0
18,H.GRAL.UNIVERSIT. DE ELDA,2020-03-17,15,1,3,0.0,0.0,43,6.0,5.0,0.0
19,H. GRAL.UNIV. DE ALICANTE,2020-03-17,21,3,3,0.0,1.0,68,12.0,12.0,1.0
20,H.GRAL.UNIV.ELCHE,2020-03-17,5,1,2,0.0,1.0,19,8.0,3.0,0.0
21,H. VEGA BAJA,2020-03-17,4,1,1,0.0,0.0,7,5.0,2.0,0.0
22,H.UNIVERSIT.DE TORREVIEJA,2020-03-17,24,0,3,0.0,0.0,81,2.0,7.0,0.0
23,H. DE MANISES,2020-03-17,8,3,1,0.0,0.0,16,7.0,7.0,0.0
24,H. UNIVERSIT. VINALOPO,2020-03-17,3,0,1,0.0,0.0,5,4.0,0.0,0.0
1,H. COMARCAL DE VINAROS,2020-03-18,3,1,0,0.0,0.0,5,1.0,2.0,0.0
2,H.GRAL.UNIV. DE CASTELLON,2020-03-18,12,1,4,1.0,1.0,27,8.0,-1.0,1.0
3,H. UNIVERSIT. DE LA PLANA,2020-03-18,17,2,0,0.0,0.0,38,7.0,9.0,1.0
4,H. DE SAGUNTO,2020-03-18,4,0,2,0.0,0.0,13,12.0,3.0,0.0
5,H. CLINICO DE VALENCIA,2020-03-18,22,2,6,1.0,1.0,112,8.0,15.0,2.0
6,H. ARNAU DE VILANOVA,2020-03-18,22,0,5,0.0,1.0,159,5.0,6.0,1.0
7,H. UNIV. I POLITEC. LA FE,2020-03-18,34,9,6,1.0,2.0,116,12.0,20.0,2.0
8,H. GENERAL DE REQUENA,2020-03-18,1,1,0,0.0,0.0,1,3.0,1.0,0.0
9,C.H.GRAL.UNIV.DE VALENCIA,2020-03-18,40,8,8,1.0,4.0,183,14.0,27.0,4.0
10,H.UNIVERSIT. DOCTOR PESET,2020-03-18,20,2,4,0.0,0.0,90,9.0,8.0,1.0
11,H.UNIVERSIT. DE LA RIBERA,2020-03-18,5,1,0,0.0,2.0,17,10.0,-1.0,0.0
12,H. FRANCESC DE BORJA,2020-03-18,8,1,2,0.0,0.0,23,2.0,3.0,0.0
13,H. DENIA,2020-03-18,8,0,0,0.0,2.0,20,5.0,-1.0,0.0
14,H. LLUIS ALCANYIS,2020-03-18,10,2,0,1.0,1.0,31,4.0,5.0,1.0
14,H. GNRAL. DE ONTINYENT,2020-03-18,0,0,0,0.0,1.0,2,2.0,-1.0,0.0
15,H. VIRGEN DE LOS LIRIOS,2020-03-18,10,1,2,1.0,1.0,41,9.0,-1.0,3.0
16,H. DE LA MARINA BAIXA,2020-03-18,24,3,3,0.0,2.0,79,11.0,3.0,0.0
17,H. UNIVERSITARIO SAN JUAN,2020-03-18,6,0,2,0.0,0.0,21,8.0,1.0,1.0
18,H.GRAL.UNIVERSIT. DE ELDA,2020-03-18,15,1,3,2.0,2.0,58,8.0,2.0,2.0
19,H. GRAL.UNIV. DE ALICANTE,2020-03-18,21,2,5,2.0,4.0,89,16.0,9.0,3.0
20,H.GRAL.UNIV.ELCHE,2020-03-18,7,2,3,0.0,1.0,26,9.0,5.0,0.0
21,H. VEGA BAJA,2020-03-18,4,0,1,0.0,0.0,11,5.0,2.0,0.0
22,H.UNIVERSIT.DE TORREVIEJA,2020-03-18,29,0,3,0.0,1.0,110,3.0,6.0,0.0
23,H. DE MANISES,2020-03-18,9,4,1,1.0,3.0,25,10.0,7.0,1.0
24,H. UNIVERSIT. VINALOPO,2020-03-18,3,0,1,0.0,0.0,8,4.0,0.0,0.0
1,H. COMARCAL DE VINAROS,2020-03-19,3,0,0,0.0,0.0,8,1.0,2.0,0.0
2,H.GRAL.UNIV. DE CASTELLON,2020-03-19,17,2,5,0.0,0.0,44,8.0,3.0,1.0
3,H. UNIVERSIT. DE LA PLANA,2020-03-19,23,3,1,0.0,0.0,61,7.0,12.0,1.0
4,H. DE SAGUNTO,2020-03-19,10,2,4,0.0,0.0,23,12.0,5.0,0.0
5,H. CLINICO DE VALENCIA,2020-03-19,26,2,6,0.0,1.0,138,9.0,18.0,2.0
6,H. ARNAU DE VILANOVA,2020-03-19,26,0,5,0.0,0.0,185,5.0,7.0,1.0
7,H. UNIV. I POLITEC. LA FE,2020-03-19,39,6,7,1.0,1.0,155,13.0,27.0,3.0
8,H. GENERAL DE REQUENA,2020-03-19,5,0,3,0.0,0.0,6,3.0,1.0,0.0
9,C.H.GRAL.UNIV.DE VALENCIA,2020-03-19,51,9,8,1.0,2.0,234,16.0,38.0,5.0
10,H.UNIVERSIT. DOCTOR PESET,2020-03-19,28,2,6,0.0,3.0,118,12.0,7.0,1.0
11,H.UNIVERSIT. DE LA RIBERA,2020-03-19,8,1,1,0.0,0.0,25,10.0,2.0,0.0
12,H. FRANCESC DE BORJA,2020-03-19,9,0,3,0.0,0.0,32,2.0,3.0,0.0
13,H. DENIA,2020-03-19,7,0,0,1.0,3.0,27,8.0,-3.0,1.0
14,H. LLUIS ALCANYIS,2020-03-19,12,0,0,0.0,0.0,43,4.0,7.0,1.0
14,H. GNRAL. DE ONTINYENT,2020-03-19,0,0,0,0.0,0.0,2,2.0,0.0,0.0
15,H. VIRGEN DE LOS LIRIOS,2020-03-19,11,0,2,0.0,1.0,52,10.0,0.0,3.0
16,H. DE LA MARINA BAIXA,2020-03-19,41,8,4,1.0,2.0,120,13.0,10.0,1.0
17,H. UNIVERSITARIO SAN JUAN,2020-03-19,13,0,3,0.0,0.0,34,8.0,1.0,1.0
18,H.GRAL.UNIVERSIT. DE ELDA,2020-03-19,21,0,6,0.0,0.0,79,8.0,6.0,2.0
19,H. GRAL.UNIV. DE ALICANTE,2020-03-19,28,3,5,0.0,0.0,117,16.0,18.0,3.0
20,H.GRAL.UNIV.ELCHE,2020-03-19,8,0,3,0.0,0.0,34,9.0,6.0,0.0
21,H. VEGA BAJA,2020-03-19,4,0,1,0.0,0.0,15,5.0,2.0,0.0
22,H.UNIVERSIT.DE TORREVIEJA,2020-03-19,34,0,4,0.0,0.0,144,3.0,7.0,0.0
23,H. DE MANISES,2020-03-19,16,5,1,0.0,0.0,41,10.0,16.0,1.0
24,H. UNIVERSIT. VINALOPO,2020-03-19,5,1,1,0.0,1.0,13,5.0,0.0,0.0
1,H. COMARCAL DE VINAROS,2020-03-20,3,0,0,0.0,0.0,11,1.0,2.0,0.0
2,H.GRAL.UNIV. DE CASTELLON,2020-03-20,20,1,6,1.0,1.0,64,9.0,2.0,2.0
3,H. UNIVERSIT. DE LA PLANA,2020-03-20,32,4,3,3.0,3.0,93,10.0,10.0,4.0
4,H. DE SAGUNTO,2020-03-20,14,3,5,0.0,0.0,37,12.0,8.0,0.0
5,H. CLINICO DE VALENCIA,2020-03-20,35,5,9,1.0,1.0,173,10.0,22.0,3.0
6,H. ARNAU DE VILANOVA,2020-03-20,32,2,8,1.0,3.0,217,8.0,5.0,2.0
7,H. UNIV. I POLITEC. LA FE,2020-03-20,56,14,9,0.0,1.0,211,14.0,42.0,3.0
8,H. GENERAL DE REQUENA,2020-03-20,9,2,3,0.0,0.0,15,3.0,3.0,0.0
9,C.H.GRAL.UNIV.DE VALENCIA,2020-03-20,58,5,14,0.0,1.0,292,17.0,45.0,5.0
10,H.UNIVERSIT. DOCTOR PESET,2020-03-20,51,11,8,1.0,2.0,169,14.0,18.0,2.0
11,H.UNIVERSIT. DE LA RIBERA,2020-03-20,15,1,2,0.0,0.0,40,10.0,3.0,0.0
12,H. FRANCESC DE BORJA,2020-03-20,11,1,3,0.0,2.0,43,4.0,2.0,0.0
13,H. DENIA,2020-03-20,11,0,0,0.0,0.0,38,8.0,1.0,1.0
14,H. LLUIS ALCANYIS,2020-03-20,12,0,0,1.0,1.0,55,5.0,5.0,2.0
14,H. GNRAL. DE ONTINYENT,2020-03-20,0,0,0,0.0,0.0,2,2.0,0.0,0.0
15,H. VIRGEN DE LOS LIRIOS,2020-03-20,10,0,1,1.0,4.0,62,14.0,-4.0,4.0
16,H. DE LA MARINA BAIXA,2020-03-20,45,2,5,2.0,8.0,165,21.0,5.0,3.0
17,H. UNIVERSITARIO SAN JUAN,2020-03-20,16,2,3,0.0,0.0,50,8.0,3.0,1.0
18,H.GRAL.UNIVERSIT. DE ELDA,2020-03-20,29,7,6,1.0,5.0,108,13.0,7.0,3.0
19,H. GRAL.UNIV. DE ALICANTE,2020-03-20,40,4,7,0.0,2.0,157,18.0,20.0,3.0
20,H.GRAL.UNIV.ELCHE,2020-03-20,8,0,3,0.0,0.0,42,9.0,6.0,0.0
21,H. VEGA BAJA,2020-03-20,5,0,1,0.0,1.0,20,6.0,1.0,0.0
22,H.UNIVERSIT.DE TORREVIEJA,2020-03-20,41,4,4,0.0,0.0,185,3.0,11.0,0.0
23,H. DE MANISES,2020-03-20,21,4,1,0.0,2.0,62,12.0,18.0,1.0
24,H. UNIVERSIT. VINALOPO,2020-03-20,7,0,1,0.0,0.0,20,5.0,1.0,0.0
1,H. COMARCAL DE VINAROS,2020-03-21,3,0,0,0.0,0.0,14,1.0,2.0,0.0
2,H.GRAL.UNIV. DE CASTELLON,2020-03-21,25,0,7,0.0,0.0,89,9.0,4.0,2.0
3,H. UNIVERSIT. DE LA PLANA,2020-03-21,49,7,5,0.0,0.0,142,10.0,23.0,4.0
4,H. DE SAGUNTO,2020-03-21,18,1,6,0.0,0.0,55,12.0,9.0,0.0
5,H. CLINICO DE VALENCIA,2020-03-21,45,4,12,0.0,0.0,218,10.0,28.0,3.0
6,H. ARNAU DE VILANOVA,2020-03-21,42,8,8,1.0,1.0,259,9.0,15.0,3.0
7,H. UNIV. I POLITEC. LA FE,2020-03-21,70,14,11,1.0,1.0,281,15.0,55.0,4.0
8,H. GENERAL DE REQUENA,2020-03-21,12,1,3,0.0,0.0,27,3.0,4.0,0.0
9,C.H.GRAL.UNIV.DE VALENCIA,2020-03-21,70,15,16,3.0,4.0,362,21.0,54.0,8.0
10,H.UNIVERSIT. DOCTOR PESET,2020-03-21,63,4,10,2.0,3.0,232,17.0,20.0,4.0
11,H.UNIVERSIT. DE LA RIBERA,2020-03-21,24,2,3,0.0,2.0,64,12.0,3.0,0.0
12,H. FRANCESC DE BORJA,2020-03-21,17,4,5,1.0,1.0,60,5.0,6.0,1.0
13,H. DENIA,2020-03-21,12,0,0,1.0,1.0,50,9.0,-1.0,2.0
14,H. LLUIS ALCANYIS,2020-03-21,16,0,1,0.0,0.0,71,5.0,7.0,2.0
14,H. GNRAL. DE ONTINYENT,2020-03-21,0,0,0,0.0,0.0,2,2.0,0.0,0.0
15,H. VIRGEN DE LOS LIRIOS,2020-03-21,15,0,1,0.0,0.0,77,14.0,1.0,4.0
16,H. DE LA MARINA BAIXA,2020-03-21,44,0,5,4.0,4.0,209,25.0,7.0,7.0
17,H. UNIVERSITARIO SAN JUAN,2020-03-21,19,2,4,0.0,0.0,69,8.0,5.0,1.0
18,H.GRAL.UNIVERSIT. DE ELDA,2020-03-21,35,1,7,1.0,2.0,143,15.0,11.0,4.0
19,H. GRAL.UNIV. DE ALICANTE,2020-03-21,55,10,8,0.0,0.0,212,18.0,32.0,3.0
20,H.GRAL.UNIV.ELCHE,2020-03-21,9,1,3,0.0,0.0,51,9.0,7.0,0.0
21,H. VEGA BAJA,2020-03-21,5,0,1,0.0,0.0,25,6.0,2.0,0.0
22,H.UNIVERSIT.DE TORREVIEJA,2020-03-21,41,0,4,0.0,0.0,226,3.0,11.0,0.0
23,H. DE MANISES,2020-03-21,29,5,2,0.0,0.0,91,12.0,25.0,1.0
24,H. UNIVERSIT. VINALOPO,2020-03-21,8,0,1,0.0,0.0,28,5.0,1.0,0.0
1,H. COMARCAL DE VINAROS,2020-03-22,3,1,1,1.0,1.0,17,2.0,1.0,1.0
2,H.GRAL.UNIV. DE CASTELLON,2020-03-22,30,1,8,0.0,0.0,119,9.0,5.0,2.0
3,H. UNIVERSIT. DE LA PLANA,2020-03-22,54,3,7,2.0,2.0,196,12.0,22.0,6.0
4,H. DE SAGUNTO,2020-03-22,26,3,9,0.0,0.0,81,12.0,12.0,0.0
5,H. CLINICO DE VALENCIA,2020-03-22,47,3,12,3.0,5.0,265,15.0,23.0,6.0
6,H. ARNAU DE VILANOVA,2020-03-22,48,2,9,0.0,0.0,307,9.0,19.0,3.0
7,H. UNIV. I POLITEC. LA FE,2020-03-22,86,18,13,3.0,3.0,367,18.0,69.0,7.0
8,H. GENERAL DE REQUENA,2020-03-22,15,2,3,0.0,0.0,42,3.0,6.0,0.0
9,C.H.GRAL.UNIV.DE VALENCIA,2020-03-22,78,11,15,4.0,4.0,440,25.0,64.0,12.0
10,H.UNIVERSIT. DOCTOR PESET,2020-03-22,90,14,11,3.0,4.0,322,21.0,32.0,7.0
11,H.UNIVERSIT. DE LA RIBERA,2020-03-22,30,1,4,0.0,0.0,94,12.0,6.0,0.0
12,H. FRANCESC DE BORJA,2020-03-22,17,0,5,0.0,0.0,77,5.0,8.0,1.0
13,H. DENIA,2020-03-22,9,0,0,1.0,5.0,59,14.0,-5.0,3.0
14,H. LLUIS ALCANYIS,2020-03-22,17,0,1,0.0,0.0,88,5.0,7.0,2.0
14,H. GNRAL. DE ONTINYENT,2020-03-22,0,0,0,0.0,0.0,2,2.0,0.0,0.0
15,H. VIRGEN DE LOS LIRIOS,2020-03-22,18,1,2,0.0,0.0,95,14.0,2.0,4.0
16,H. DE LA MARINA BAIXA,2020-03-22,45,0,8,2.0,3.0,254,28.0,10.0,9.0
17,H. UNIVERSITARIO SAN JUAN,2020-03-22,21,2,4,1.0,1.0,90,9.0,5.0,2.0
18,H.GRAL.UNIVERSIT. DE ELDA,2020-03-22,46,0,7,0.0,0.0,189,15.0,14.0,4.0
19,H. GRAL.UNIV. DE ALICANTE,2020-03-22,60,4,10,3.0,4.0,272,22.0,29.0,6.0
20,H.GRAL.UNIV.ELCHE,2020-03-22,13,1,2,0.0,0.0,64,9.0,8.0,0.0
21,H. VEGA BAJA,2020-03-22,7,0,1,0.0,0.0,32,6.0,2.0,0.0
22,H.UNIVERSIT.DE TORREVIEJA,2020-03-22,54,0,5,0.0,2.0,280,5.0,9.0,0.0
23,H. DE MANISES,2020-03-22,37,8,4,0.0,1.0,128,13.0,32.0,1.0
24,H. UNIVERSIT. VINALOPO,2020-03-22,10,1,1,0.0,0.0,38,5.0,2.0,0.0
1,H. COMARCAL DE VINAROS,2020-03-23,3,0,1,0.0,0.0,20,2.0,3.0,1.0
2,H.GRAL.UNIV. DE CASTELLON,2020-03-23,40,3,11,2.0,2.0,159,11.0,4.0,4.0
3,H. UNIVERSIT. DE LA PLANA,2020-03-23,67,9,9,0.0,1.0,263,13.0,34.0,6.0
4,H. DE SAGUNTO,2020-03-23,30,2,11,0.0,0.0,111,12.0,14.0,0.0
5,H. CLINICO DE VALENCIA,2020-03-23,62,4,12,0.0,0.0,327,15.0,35.0,6.0
6,H. ARNAU DE VILANOVA,2020-03-23,53,1,10,1.0,2.0,360,11.0,17.0,4.0
7,H. UNIV. I POLITEC. LA FE,2020-03-23,105,18,15,0.0,1.0,472,19.0,92.0,7.0
8,H. GENERAL DE REQUENA,2020-03-23,20,1,5,0.0,0.0,62,3.0,7.0,0.0
9,C.H.GRAL.UNIV.DE VALENCIA,2020-03-23,94,18,16,4.0,4.0,534,29.0,82.0,16.0
10,H.UNIVERSIT. DOCTOR PESET,2020-03-23,101,11,14,1.0,5.0,423,26.0,44.0,8.0
11,H.UNIVERSIT. DE LA RIBERA,2020-03-23,37,6,4,0.0,1.0,131,13.0,11.0,0.0
12,H. FRANCESC DE BORJA,2020-03-23,21,1,5,0.0,1.0,98,6.0,8.0,1.0
13,H. DENIA,2020-03-23,11,0,0,0.0,1.0,70,15.0,0.0,3.0
14,H. LLUIS ALCANYIS,2020-03-23,14,1,1,2.0,2.0,102,7.0,4.0,4.0
14,H. GNRAL. DE ONTINYENT,2020-03-23,0,0,0,0.0,0.0,2,2.0,0.0,0.0
15,H. VIRGEN DE LOS LIRIOS,2020-03-23,14,0,2,1.0,8.0,109,22.0,-7.0,5.0
16,H. DE LA MARINA BAIXA,2020-03-23,48,2,12,1.0,8.0,302,36.0,8.0,10.0
17,H. UNIVERSITARIO SAN JUAN,2020-03-23,30,1,5,0.0,0.0,120,9.0,8.0,2.0
18,H.GRAL.UNIVERSIT. DE ELDA,2020-03-23,53,2,8,3.0,4.0,242,19.0,9.0,7.0
19,H. GRAL.UNIV. DE ALICANTE,2020-03-23,69,4,16,2.0,11.0,341,33.0,27.0,8.0
20,H.GRAL.UNIV.ELCHE,2020-03-23,25,12,3,0.0,2.0,89,11.0,18.0,0.0
21,H. VEGA BAJA,2020-03-23,8,0,1,0.0,1.0,40,7.0,1.0,0.0
22,H.UNIVERSIT.DE TORREVIEJA,2020-03-23,54,0,6,0.0,2.0,334,7.0,9.0,0.0
23,H. DE MANISES,2020-03-23,40,5,5,0.0,4.0,168,17.0,34.0,1.0
24,H. UNIVERSIT. VINALOPO,2020-03-23,13,1,1,0.0,0.0,51,5.0,3.0,0.0
1,H. COMARCAL DE VINAROS,2020-03-24,10,0,2,0.0,0.0,30,2.0,3.0,1.0
2,H.GRAL.UNIV. DE CASTELLON,2020-03-24,54,8,16,1.0,1.0,213,12.0,14.0,5.0
3,H. UNIVERSIT. DE LA PLANA,2020-03-24,80,5,9,2.0,3.0,343,16.0,35.0,8.0
4,H. DE SAGUNTO,2020-03-24,41,5,11,0.0,0.0,152,12.0,19.0,0.0
5,H. CLINICO DE VALENCIA,2020-03-24,80,16,11,0.0,1.0,407,16.0,50.0,6.0
6,H. ARNAU DE VILANOVA,2020-03-24,65,4,12,0.0,1.0,425,12.0,23.0,4.0
7,H. UNIV. I POLITEC. LA FE,2020-03-24,127,23,16,1.0,5.0,599,24.0,110.0,8.0
8,H. GENERAL DE REQUENA,2020-03-24,22,3,6,0.0,2.0,84,5.0,8.0,0.0
9,C.H.GRAL.UNIV.DE VALENCIA,2020-03-24,100,10,19,4.0,5.0,634,34.0,91.0,20.0
10,H.UNIVERSIT. DOCTOR PESET,2020-03-24,133,22,17,1.0,2.0,556,28.0,69.0,9.0
11,H.UNIVERSIT. DE LA RIBERA,2020-03-24,45,8,6,1.0,3.0,176,16.0,16.0,1.0
12,H. FRANCESC DE BORJA,2020-03-24,26,0,8,0.0,1.0,124,7.0,8.0,1.0
13,H. DENIA,2020-03-24,12,1,1,0.0,0.0,82,15.0,2.0,3.0
14,H. LLUIS ALCANYIS,2020-03-24,23,0,2,0.0,1.0,125,8.0,7.0,4.0
14,H. GNRAL. DE ONTINYENT,2020-03-24,0,0,0,0.0,0.0,2,2.0,0.0,0.0
15,H. VIRGEN DE LOS LIRIOS,2020-03-24,20,0,3,2.0,3.0,129,25.0,-3.0,7.0
16,H. DE LA MARINA BAIXA,2020-03-24,49,1,12,4.0,19.0,351,55.0,-5.0,14.0
17,H. UNIVERSITARIO SAN JUAN,2020-03-24,38,1,8,0.0,4.0,158,13.0,5.0,2.0
18,H.GRAL.UNIVERSIT. DE ELDA,2020-03-24,61,1,8,1.0,8.0,303,27.0,8.0,8.0
19,H. GRAL.UNIV. DE ALICANTE,2020-03-24,78,5,16,5.0,10.0,419,43.0,30.0,13.0
20,H.GRAL.UNIV.ELCHE,2020-03-24,32,8,5,1.0,2.0,121,13.0,25.0,1.0
21,H. VEGA BAJA,2020-03-24,11,0,3,1.0,1.0,51,8.0,0.0,1.0
22,H.UNIVERSIT.DE TORREVIEJA,2020-03-24,68,3,7,0.0,0.0,402,7.0,14.0,0.0
23,H. DE MANISES,2020-03-24,49,5,5,1.0,3.0,217,20.0,39.0,2.0
24,H. UNIVERSIT. VINALOPO,2020-03-24,19,1,1,0.0,0.0,70,5.0,4.0,0.0
1,H. COMARCAL DE VINAROS,2020-03-25,13,0,3,0.0,0.0,43,2.0,3.0,1.0
2,H.GRAL.UNIV. DE CASTELLON,2020-03-25,74,14,15,0.0,1.0,287,13.0,29.0,5.0
3,H. UNIVERSIT. DE LA PLANA,2020-03-25,88,2,9,2.0,7.0,431,23.0,33.0,10.0
4,H. DE SAGUNTO,2020-03-25,49,2,11,0.0,1.0,201,13.0,20.0,0.0
5,H. CLINICO DE VALENCIA,2020-03-25,83,7,13,2.0,7.0,490,23.0,49.0,8.0
6,H. ARNAU DE VILANOVA,2020-03-25,76,8,13,2.0,3.0,501,15.0,27.0,6.0
7,H. UNIV. I POLITEC. LA FE,2020-03-25,154,24,23,1.0,4.0,753,28.0,135.0,9.0
8,H. GENERAL DE REQUENA,2020-03-25,24,0,6,0.0,3.0,108,8.0,7.0,0.0
9,C.H.GRAL.UNIV.DE VALENCIA,2020-03-25,107,13,18,2.0,5.0,741,39.0,106.0,22.0
10,H.UNIVERSIT. DOCTOR PESET,2020-03-25,148,18,21,3.0,6.0,704,34.0,81.0,12.0
11,H.UNIVERSIT. DE LA RIBERA,2020-03-25,52,6,5,2.0,2.0,228,18.0,22.0,3.0
12,H. FRANCESC DE BORJA,2020-03-25,33,0,9,0.0,1.0,157,8.0,8.0,1.0
13,H. DENIA,2020-03-25,16,1,1,1.0,4.0,98,19.0,-2.0,4.0
14,H. LLUIS ALCANYIS,2020-03-25,42,2,7,0.0,0.0,167,8.0,10.0,4.0
14,H. GNRAL. DE ONTINYENT,2020-03-25,0,0,0,0.0,0.0,2,2.0,0.0,0.0
15,H. VIRGEN DE LOS LIRIOS,2020-03-25,27,1,4,1.0,2.0,156,27.0,0.0,8.0
16,H. DE LA MARINA BAIXA,2020-03-25,50,1,11,3.0,13.0,401,68.0,3.0,17.0
17,H. UNIVERSITARIO SAN JUAN,2020-03-25,49,1,9,0.0,3.0,207,16.0,7.0,2.0
18,H.GRAL.UNIVERSIT. DE ELDA,2020-03-25,67,1,11,1.0,3.0,370,30.0,14.0,9.0
19,H. GRAL.UNIV. DE ALICANTE,2020-03-25,96,8,18,0.0,9.0,515,52.0,44.0,13.0
20,H.GRAL.UNIV.ELCHE,2020-03-25,40,7,6,0.0,1.0,161,14.0,34.0,1.0
21,H. VEGA BAJA,2020-03-25,11,1,4,0.0,3.0,62,11.0,0.0,1.0
22,H.UNIVERSIT.DE TORREVIEJA,2020-03-25,72,2,9,0.0,1.0,474,8.0,15.0,0.0
23,H. DE MANISES,2020-03-25,54,7,6,1.0,5.0,271,25.0,44.0,3.0
24,H. UNIVERSIT. VINALOPO,2020-03-25,24,2,2,0.0,0.0,94,5.0,6.0,0.0
1,H. COMARCAL DE VINAROS,2020-03-26,12,0,3,1.0,1.0,55,3.0,1.0,2.0
2,H.GRAL.UNIV. DE CASTELLON,2020-03-26,79,5,14,2.0,4.0,366,17.0,29.0,7.0
3,H. UNIVERSIT. DE LA PLANA,2020-03-26,94,8,9,1.0,10.0,525,33.0,39.0,11.0
4,H. DE SAGUNTO,2020-03-26,56,6,13,1.0,2.0,257,15.0,24.0,1.0
5,H. CLINICO DE VALENCIA,2020-03-26,96,15,14,7.0,18.0,586,41.0,48.0,15.0
6,H. ARNAU DE VILANOVA,2020-03-26,87,12,13,0.0,7.0,588,22.0,37.0,6.0
7,H. UNIV. I POLITEC. LA FE,2020-03-26,181,25,27,2.0,6.0,934,34.0,157.0,11.0
8,H. GENERAL DE REQUENA,2020-03-26,29,2,7,0.0,1.0,137,9.0,11.0,0.0
9,C.H.GRAL.UNIV.DE VALENCIA,2020-03-26,112,8,20,2.0,8.0,853,47.0,111.0,24.0
10,H.UNIVERSIT. DOCTOR PESET,2020-03-26,155,13,21,3.0,11.0,859,45.0,89.0,15.0
11,H.UNIVERSIT. DE LA RIBERA,2020-03-26,60,8,8,1.0,3.0,288,21.0,30.0,4.0
12,H. FRANCESC DE BORJA,2020-03-26,38,0,8,1.0,4.0,195,12.0,4.0,2.0
13,H. DENIA,2020-03-26,20,2,1,0.0,1.0,118,20.0,4.0,4.0
14,H. LLUIS ALCANYIS,2020-03-26,51,2,9,1.0,1.0,218,9.0,10.0,5.0
14,H. GNRAL. DE ONTINYENT,2020-03-26,0,0,0,0.0,0.0,2,2.0,0.0,0.0
15,H. VIRGEN DE LOS LIRIOS,2020-03-26,32,2,6,0.0,2.0,188,29.0,3.0,8.0
